Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715196271918
Timestamp end: 1715197172699

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      382.3   396.1   148.8   197.6   212.5   340.0   427.1   473.2   502.2   533.7   570.7   623.5   778.6  4064.7 14468.7  29068.8    29055
read      376.8   273.9   148.8   196.6   211.4   341.3   415.7   458.7   489.7   526.7   575.6   648.3   818.5  2021.4 10548.9  64064.2    64324
read      362.6   743.1   148.8   213.9   235.6   321.1   346.4   363.0   373.4   390.0   410.5   461.0   956.9  6066.0 39521.9   5730.2     5705
read      378.6   262.7   137.8   199.2   215.0   341.9   413.2   454.9   485.0   521.3   570.6   647.5   845.0  2470.5 10059.3  84710.4    84816
read      366.3   229.9   148.8   195.0   208.9   339.4   423.4   462.6   486.8   511.8   543.6   588.3   703.7  1788.2  8753.1  23597.2    23714
read      382.8   369.4   148.8   197.6   212.8   342.6   417.4   459.9   490.9   528.2   578.1   655.6   830.5  4427.1 13600.0  74163.2    74116
read      377.0   334.0   148.8   196.5   210.7   350.1   425.3   460.0   481.9   504.8   534.7   580.1   766.6  4262.1 13179.0  19962.4    19948
read      376.4   233.9   148.8   196.4   211.6   344.2   417.4   461.1   493.2   530.6   576.9   641.0   796.8  1837.4  8779.5  44297.2    44213
read      381.8   476.4   148.8   196.6   210.8   351.1   425.7   458.9   480.0   502.3   530.9   573.8   728.6  6724.4 17386.1  19426.8    19454
read      370.7   555.3   148.8   211.1   230.0   338.6   370.0   387.3   398.9   414.9   435.0   475.5   819.9  7789.4 28749.6   7224.2     7190
read      378.6   236.4   148.8   195.8   210.7   344.6   417.7   460.7   492.7   530.5   578.3   648.5   836.0  2165.6  8045.9  47710.6    47657
read      374.6   211.4   148.8   195.2   210.1   342.4   416.1   460.7   493.6   531.5   577.3   640.3   789.9  1707.6  8505.8  44369.2    44399
read      354.3   410.3   160.7   212.2   231.7   324.2   352.2   367.4   378.0   392.4   409.8   453.5   901.3  6199.3 15815.4   6528.2     6481
read      356.1   476.4   148.8   215.6   236.7   319.8   345.1   360.1   369.8   383.5   401.0   440.7  1298.2  7470.5 16000.8   5788.6     5807
read      373.7   245.4   148.8   197.1   212.6   337.6   408.9   450.5   479.9   515.6   563.8   639.0   835.0  2617.5  9120.5  82975.6    83137
read      359.3   466.4   148.8   205.4   221.2   342.3   379.2   397.3   410.5   427.1   448.2   480.3   639.1  4047.7 30607.2   9548.4     9580
read      379.6   298.3   148.8   196.1   211.3   341.6   419.1   465.8   498.5   535.0   578.8   639.2   799.7  3319.5  8722.4  37459.6    37385
read      372.6   264.1   148.8   194.8   209.4   334.8   415.5   462.9   494.4   529.0   569.7   626.7   774.9  1647.7 10025.8  33589.8    33706
read      422.9   457.9   148.8   197.4   213.3   352.3   445.1   499.4   538.1   584.7   653.0   849.9  1306.1  3747.6 19596.2  35185.0    35204
read      483.9   600.7   148.8   197.5   214.0   352.7   456.1   527.7   586.3   678.7   914.6  1262.2  1796.3  7331.2 28399.5  50456.8    50438
read      381.0   281.2   148.8   196.1   211.2   344.8   418.9   463.3   496.1   534.6   583.1   653.7   839.0  2019.5 12124.2  48894.0    48878
read      381.4   269.0   148.8   196.1   211.2   344.4   420.3   466.1   498.6   536.3   583.2   651.6   850.3  2622.3  8970.1  42466.2    42682
read      376.0   457.6   148.8   194.5   208.7   333.0   418.0   463.7   491.8   521.2   554.1   603.8   743.0  4008.3 27234.0  27259.4    27416
read      381.0   247.1   148.8   195.4   210.3   344.0   420.4   463.5   495.5   533.4   583.1   662.4   879.5  2191.9 10172.8  64633.4    64424
read      378.4   262.0   148.8   195.1   210.1   344.3   419.7   462.7   494.0   531.1   580.3   656.0   851.4  1957.5  7811.6  64298.4    64364
read      348.3   463.4   160.7   215.6   236.4   313.8   338.3   351.5   362.2   373.0   393.1   431.9   971.2  7846.1 16601.1   5491.6     5481
read      367.8   238.3   148.8   193.9   208.2   334.1   418.3   462.3   489.7   518.4   550.4   601.9   745.8  2056.1  9487.2  26162.8    26227
read      373.9   282.1   148.8   194.8   209.5   339.3   425.6   467.2   491.8   517.6   547.4   597.9   783.2  3506.3 10113.8  26566.6    26586
read      387.5   269.4   148.8   200.9   217.8   349.4   422.9   465.8   498.1   536.5   587.4   672.3   885.4  2193.0 10245.3  86203.2    86286
read      377.8   385.3   148.8   194.1   209.1   342.1   426.8   465.8   488.9   512.4   541.9   588.9   799.5  5431.9 12677.5  24490.6    24452
read      367.8   233.8   148.8   193.2   207.3   334.2   418.0   463.0   491.1   520.8   555.2   606.9   733.9  2633.0  8267.4  26818.6    26832
read      365.6   226.1   148.8   193.6   207.7   330.2   411.8   459.4   490.2   522.1   558.5   611.3   732.8  1651.0  8236.0  29702.4    29795
read      377.6   251.0   137.8   195.0   210.2   345.8   418.8   462.2   494.0   531.4   579.0   646.2   799.5  1738.8  8715.1  46308.2    46224
read      509.4   383.2   148.8   219.5   245.3   449.1   555.5   618.6   666.1   727.0   816.8  1012.7  1394.6  2422.0 14988.1  84619.8    84587
read      370.8   220.0   148.8   193.1   208.3   338.7   410.6   453.2   484.1   518.6   561.6   629.1   828.7  2011.2  8074.3  63291.4    63389
read      372.9   219.8   137.8   193.7   209.1   341.9   419.1   463.7   495.0   529.3   570.1   629.4   792.1  1362.3  8066.9  47034.2    46953
read      359.7   394.7   148.8   193.8   209.4   330.7   395.4   432.4   460.2   493.1   535.5   604.3   771.3  1475.4 10015.2  90646.8    90536
read      361.5   328.1   148.8   201.3   216.6   355.5   398.3   419.4   432.9   450.1   468.7   500.6   588.9  4022.8 12529.9  12420.4    12508
read      363.4   199.5   137.8   192.4   207.6   335.1   409.7   454.7   484.7   515.5   549.4   601.0   733.1  1132.7  8759.1  38479.6    38491
read      358.3   214.5   137.8   195.9   212.0   331.8   394.4   429.9   456.8   488.6   529.9   596.6   761.3  1282.6 10346.3  97497.8    97806
read      357.0   398.4   148.8   200.5   215.9   348.8   388.1   407.0   421.0   435.0   456.2   486.4   574.5  4501.0 15995.5  11823.2    11813
read      362.4   200.5   137.8   192.7   207.8   334.2   408.4   452.4   482.9   514.6   549.4   600.9   722.2  1132.0  8625.8  39516.0    39665
read      366.2   169.4   148.8   193.7   209.1   340.2   411.5   452.9   483.3   517.3   557.0   616.9   755.7  1134.4  4901.4  53595.6    53571
read      368.6   217.5   148.8   193.9   209.3   339.1   411.7   453.0   483.2   517.2   559.0   624.0   786.8  1462.9  9918.8  63281.0    63215
read      364.5   196.9   137.8   193.3   208.7   334.3   404.4   444.6   473.0   507.1   550.6   625.1   800.8  1482.0  8329.6  78491.0    78767
read      362.1   353.6   160.7   208.5   225.9   348.7   380.7   397.0   408.4   423.8   441.4   471.2   607.0  5604.1 13492.0   8654.0     8615
read      365.1   193.0   137.8   195.6   210.9   337.4   408.3   448.5   477.7   510.4   551.0   614.6   756.4  1333.2  7541.5  67758.6    67903
read      364.1   275.3   148.8   198.3   213.3   358.0   417.1   444.0   461.3   480.0   500.7   532.0   596.0  3253.4 12636.7  16334.2    16398
read      365.5   164.3   148.8   196.5   211.9   339.3   409.1   450.6   482.3   517.7   556.7   613.1   730.1  1067.6  5258.5  53368.8    53434
read      367.0   202.1   148.8   195.8   211.0   334.1   413.7   461.3   493.0   525.3   561.1   611.8   726.4  1219.8  7902.2  38287.8    38068
read      361.7   386.3   148.8   208.3   225.0   346.2   379.1   395.9   407.2   422.1   437.0   467.5   594.9  6698.7 15780.8   9248.4     9130
read      366.6   205.6   148.8   196.1   211.4   336.5   407.1   448.9   479.5   514.2   556.1   620.3   774.9  1493.5  8430.0  69065.2    69227

Total QPS = 49290.6 (44361532 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10957298157 bytes :   11.6 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.49%,100.00%
