Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715091332930
Timestamp end: 1715092233480

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      350.2   323.0   160.7   231.2   252.3   328.8   356.8   371.3   383.1   396.4   415.0   449.7   592.4  5480.5 12341.3   5201.0     5187
read      384.9   331.0   160.7   205.6   219.2   364.4   441.5   475.5   497.9   522.3   549.0   591.3   706.9  4197.8 15302.9  17605.2    17656
read      364.1   247.7   148.8   207.8   222.4   331.1   391.1   427.0   454.9   489.9   537.6   613.7   782.6  2218.3  8870.1  96095.4    96343
read      379.9   253.9   148.8   198.2   211.4   325.7   417.1   477.9   520.4   564.3   611.7   673.0   857.3  2304.0  7851.4  36682.8    36665
read      374.9   316.5   148.8   207.0   221.5   331.1   396.4   436.8   469.1   508.6   561.9   644.0   867.7  3096.8 10720.0  85228.0    85269
read      524.9   791.7   148.8   207.6   223.2   379.7   524.4   620.8   709.2   819.2   935.5  1106.5  1664.4 11741.6 32003.1  31624.0    31525
read      504.2   513.4   148.8   211.2   227.7   341.3   434.0   524.0   615.8   821.4  1092.5  1430.7  1922.2  4073.6 15136.6  61762.4    61798
read      374.9   329.0   160.7   209.2   223.8   364.1   416.3   441.2   457.8   475.5   499.4   536.0   637.0  4510.4 17014.0  12285.6    12253
read      375.4   286.4   148.8   197.9   210.7   326.5   433.2   484.5   515.9   546.9   581.2   626.8   734.1  2408.9 12972.2  25781.8    25710
read      368.6   332.2   148.8   204.3   217.5   325.3   390.7   430.3   461.8   501.3   554.6   636.3   818.7  3274.7 14314.0  79723.2    79937
read      362.8   368.9   160.7   221.7   240.6   348.2   382.5   399.4   412.1   426.7   445.5   476.5   582.0  5297.0 14836.8   7227.0     7271
read      367.9   336.9   148.8   205.1   219.1   324.8   386.3   424.1   453.9   491.7   543.1   626.6   831.9  3757.4 10950.4  85797.6    85861
read      362.8   242.6   148.8   206.2   220.5   327.0   387.0   424.1   453.1   488.9   536.7   613.9   806.6  1955.1 10690.5  91598.8    91467
read      368.7   374.7   148.8   202.8   215.2   323.3   390.6   431.3   464.8   507.7   568.0   648.1   803.6  2535.3 14562.7  72204.8    72217
read      382.7   244.6   148.8   198.4   211.5   326.8   434.8   496.5   535.6   574.7   616.1   669.9   800.3  1553.2 10565.3  30954.4    31080
read      372.9   340.7   148.8   204.5   218.3   327.5   393.9   434.5   466.4   506.5   562.3   645.4   843.3  3412.7 10722.6  76823.0    76878
