Random waveform, supplied seed
Total number of intervals = 129 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055)
Average QPS expected = 52063
Timestamp start: 1715198313307
Timestamp end: 1715199213870

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      339.6   170.4   148.8   201.0   214.6   314.8   368.9   400.4   425.5   456.4   497.0   556.3   677.7  1327.1  5940.8  96386.0    96245
read      361.4   430.0   160.7   219.5   239.0   334.9   362.6   376.4   388.4   400.3   420.1   456.1   666.7  7819.5 17731.7   6817.9     6791
read      345.6   165.8   148.8   200.2   213.8   318.8   377.7   411.6   437.0   469.0   508.8   573.2   701.3  1518.8  7315.7  90494.0    90728
read      349.1   453.6   160.7   223.2   243.8   319.8   343.0   357.1   367.0   379.2   398.3   435.5   670.6  7599.5 15565.5   5121.0     5151
read      343.8   158.7   148.8   198.4   211.9   316.8   376.2   410.9   436.9   470.6   512.3   574.1   692.4  1345.2  4752.4  82711.3    82969
read      354.7   203.3   148.8   198.5   212.3   319.1   387.9   434.7   472.2   509.4   547.4   596.4   692.9   996.5  8087.3  42779.4    42635
read      340.5   157.6   148.8   200.9   214.6   316.7   370.8   401.9   426.7   456.7   495.5   553.0   683.5  1198.6  6221.8  99285.7    99337
read      340.1   157.7   148.8   199.7   213.4   315.0   371.1   403.1   428.6   459.9   500.0   560.3   683.2   980.6  6661.0  95027.6    95192
read      348.6   182.0   148.8   197.3   211.3   320.8   382.1   418.8   447.4   482.8   525.7   584.8   700.5  1134.7  7433.4  69249.0    69200
read      354.9   184.5   148.8   198.1   212.4   322.7   387.9   430.5   465.6   504.2   545.9   600.5   702.1  1053.2  7645.5  49367.4    49459
